feature,label,boundary
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_cam02_P39_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_cam02_P39_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_cam02_P39_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_cam02_P39_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_cam02_P39_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_cam02_P39_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_cam02_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_cam02_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_cam02_P39_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_cam02_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_cam02_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_cam02_P39_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_cam02_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_cam02_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_cam02_P39_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_cam02_P39_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_cam02_P39_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_cam02_P39_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_stereo01_P39_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_stereo01_P39_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_stereo01_P39_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam01_P39_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam01_P39_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam01_P39_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam01_P39_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam01_P39_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam01_P39_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam01_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam01_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam01_P39_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam01_P39_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam01_P39_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam01_P39_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam01_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam01_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam01_P39_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam01_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam01_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam01_P39_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P39_webcam02_P39_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P39_webcam02_P39_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P39_webcam02_P39_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam01_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam01_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam01_P40_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_cam02_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_cam02_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_cam02_P40_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_milk.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_milk.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_stereo01_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_stereo01_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_stereo01_P40_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam01_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam01_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam01_P40_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P40_webcam02_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P40_webcam02_P40_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P40_webcam02_P40_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_scrambledegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam01_P41_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam01_P41_tea.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam01_P41_tea.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_cereals.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_cereals.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_coffee.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_coffee.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_friedegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_friedegg.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_juice.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_juice.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_pancake.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_pancake.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_salat.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_salat.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_sandwich.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_sandwich.npy
/home/neo/BaFormer/baselines/asrf_dataset/breakfast/features/P41_cam02_P41_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_arr/P41_cam02_P41_scrambledegg.npy,/home/neo/BaFormer/baselines/asrf_dataset/breakfast/gt_boundary_arr/P41_cam02_P41_scrambledegg.npy
